order_id,customer_id,order_date,order_status,discount_amount,shipping_cost
122246,13301,2024-10-04,completed,,0.0
118980,11334,2024-12-28,SHIPPED,0.0,8.4
100273,166,2024-09-20,COMPLETE,$5.65,0.0
107974,4775,2023-03-15,REFUND,33.22,0.0
105900,3566,2025-04-30,cancelled,,8.2
112571,7532,2025-06-03,complete,0.0,5.74
113501,8108,2024-09-08,COMPLETE,0.0,6.92
123742,14200,2025-03-02,RETURNED,,0.0
115241,9133,2025-12-26,returned,,7.34
118082,10794,2024-03-05,completed,,6.92
124864,14852,2025-09-29 14:23:00,Completed,,11.56
111504,6885,2023-10-21,complete,,0.0
105201,3133,2024-12-02,DELIVERED,,12.63
120269,12116,2025-03-31 11:51:00,DELIVERED,,5.92
121160,12628,2025-04-26 10:26:00,completed,3.74,6.01
103171,1887,2025-12-22,completed,,8.13
121769,13001,2023-07-07,complete,,9.31
119357,11569,2025-11-03,COMPLETE,0.0,0.0
119394,11592,2025-03-25,Completed,,0.0
114425,8640,2023-10-13,DELIVERED,,0.0
119842,11850,2024-04-16,Delivered,,0.0
115486,9275,2025-11-16,DELIVERED,0.0,11.5
121294,12710,2025-06-17,complete,,0.0
124181,14443,2024-09-04,Shipped,0.0,0.0
112767,7653,2025-09-17,complete,,0.0
114176,8500,2025-07-25,returned,,0.0
124074,14385,2025-11-04,Delivered,,0.0
105144,3100,2023-12-07,in transit,0.0,0.0
113294,7977,2025-02-17,Completed,0.0,7.95
107964,4766,2024-01-30 13:24:00,completed,,7.15
106777,4085,2025-07-23 16:53:00,CANCELLED,0.0,0.0
110519,6277,2023-01-23,Completed,0.0,0.0
100837,504,2024-11-13,in transit,$12.21,0.0
102718,1608,2025-01-11,Returned,18.42,0.0
107451,4482,2023-11-27 09:23:00,Returned,,10.63
109570,5718,2025-12-29,shipped,0.0,0.0
108731,5220,2025-12-04,Delivered,0.0,10.85
123700,14167,2025-05-25,COMPLETE,0.0,8.84
103887,2323,2024-11-01 17:23:00,COMPLETE,,11.54
120220,12088,2025-11-15,DELIVERED,,9.05
122649,13529,2024-01-27,RETURNED,1.84,9.57
118441,11015,2024-11-18,Completed,0.0,0.0
108030,4805,2023-05-15,Completed,5.74,0.0
110580,6308,2024-12-03,refunded,0.0,0.0
120217,12087,2025-04-03,COMPLETE,,0.0
114355,8600,2025-08-27,returned,,11.46
107792,4684,2025-09-29,completed,0.0,9.1
106561,3967,2025-11-28,Delivered,0.0,0.0
106282,3801,2025-12-17,returned,0.0,0.0
122233,13293,2025-04-17,completed,0.0,12.46
104847,2905,2025-12-01 11:20:00,complete,,10.21
101694,1003,2023-05-31,complete,,8.37
110690,6369,2025-12-15 18:04:00,Completed,0.0,10.53
111466,6862,2025-05-22,complete,$14.00,0.0
114226,8527,2025-11-02,Completed,,9.45
122776,13597,2024-05-10,completed,,11.88
114018,8410,2023-10-13 13:15:00,complete,26.4,0.0
106544,3960,2025-05-11,complete,0.0,7.47
105507,3321,2024-10-05,completed,0.0,0.0
104005,2394,2025-05-05,Completed,,0.0
107748,4661,2024-06-19,completed,0.0,0.0
124386,14568,2025-12-01,Shipped,,0.0
108010,4792,2023-04-13 17:30:00,Completed,10.89,0.0
110152,6059,2025-10-27,COMPLETE,0.0,0.0
119562,11699,2025-11-17,COMPLETE,0.0,11.52
106902,4153,2025-11-01,delivered,16.53,0.0
119291,11530,2024-05-25,completed,0.0,0.0
120933,12504,2025-09-20,cancelled,,0.0
117399,10406,2025-12-22 09:09:00,Delivered,,6.14
102237,1329,2024-12-11 19:15:00,completed,0.0,5.37
112831,7692,2024-03-30 19:45:00,delivered,,0.0
120647,12334,2024-02-25,Refunded,0.0,9.55
121623,12904,2025-12-30,COMPLETE,0.0,5.6
117342,10369,2023-12-04,SHIPPED,0.0,0.0
115252,9141,2025-06-26,DELIVERED,,5.94
125295,15136,2025-11-22,COMPLETE,,10.44
118212,10871,2025-08-11,Completed,,0.0
102815,1666,2024-03-02 08:27:00,DELIVERED,,0.0
100231,142,2023-10-30,delivered,,0.0
105721,3462,2025-09-14,Delivered,17.81,0.0
116951,10144,2024-02-01,SHIPPED,,0.0
114763,8844,2023-06-11,in transit,0.0,0.0
118027,10759,2025-12-27,delivered,0.0,0.0
111887,7109,2023-12-22 12:03:00,complete,0.0,0.0
107729,4649,2023-05-04,Completed,0.0,0.0
119779,11816,2024-12-24,completed,,11.54
124148,14425,2023-09-18,Shipped,15.93,0.0
109796,5838,2023-11-20,COMPLETE,0.0,7.37
106120,3699,2025-05-08,Completed,6.43,6.33
119007,11351,2024-03-15,COMPLETE,13.83,0.0
119013,11355,2025-10-01,Returned,,0.0
109539,5697,2023-12-10,COMPLETE,,9.03
124893,14876,2025-12-07,complete,11.82,0.0
101135,676,2025-12-01 13:55:00,Completed,0.54,8.02
103978,2378,2025-11-19,delivered,0.0,9.97
113206,7921,2024-07-04,Completed,$14.23,0.0
111756,7027,2023-02-08,completed,,5.53
115931,9531,2025-08-07,Completed,3.85,10.82
118760,11202,2023-06-02,complete,,0.0
103425,2027,2023-11-28,COMPLETE,0.0,0.0
124381,14565,2024-06-23,Shipped,,0.0
118194,10864,2025-12-30,Delivered,,8.35
109994,5961,2025-12-05,Shipped,36.25,0.0
106490,3927,2025-03-27,shipped,,9.2
114040,8426,2024-07-10,DELIVERED,0.0,0.0
115027,9005,2025-03-27,delivered,0.0,0.0
117578,10512,2025-04-05,shipped,0.0,6.65
112245,7330,2025-10-17,delivered,0.0,0.0
123847,14253,2024-12-13,Completed,5.66,6.29
119529,11682,2024-11-14,Completed,0.0,0.0
120367,12176,2024-10-11,COMPLETE,0.0,8.41
109409,5615,2025-04-04,Completed,,0.0
102312,1373,2024-04-09,complete,,10.88
109571,5719,2025-04-13,Completed,,0.0
116992,10167,2025-11-29,shipped,,0.0
113588,8162,2025-11-27,in transit,0.0,0.0
110999,6569,2023-10-02,Returned,,8.58
108255,4942,2023-11-22,delivered,,0.0
124041,14364,2024-02-11,complete,2.69,12.4
121476,12827,2024-04-11,Cancelled,0.0,9.14
114159,8491,2024-07-22,DELIVERED,0.0,0.0
118039,10767,2024-06-25,completed,,8.24
119716,11782,2024-12-28,COMPLETE,13.67,0.0
113967,8382,2025-09-18,cancelled,,0.0
108582,5133,2025-09-26,Delivered,0.0,5.68
115148,9077,2025-03-18,complete,0.0,0.0
125760,15425,2025-12-12,RETURNED,,0.0
112778,7661,2024-06-23,DELIVERED,0.0,9.0
102018,1194,2024-12-02 13:53:00,delivered,$8.00,0.0
115290,9164,2023-11-24 09:20:00,delivered,0.0,10.7
113252,7951,2024-03-24,completed,0.0,0.0
104842,2903,2025-06-21,Shipped,,0.0
120045,11979,2025-12-04,COMPLETE,6.01,12.92
125294,15135,2025-12-09,completed,0.0,6.35
125890,15505,2025-10-21,complete,,5.2
121490,12832,2024-12-02,completed,0.0,7.97
126225,15710,2024-11-29,complete,,12.61
122348,13349,2025-12-28,shipped,3.97,8.74
124264,14492,2025-04-14,completed,,0.0
104094,2448,2024-08-13,complete,3.11,11.34
123443,14007,2023-07-01,complete,0.0,0.0
103829,2291,2025-12-22,DELIVERED,,0.0
125365,15186,2024-11-12,COMPLETE,0.0,0.0
122191,13266,2024-01-31,shipped,3.19,6.28
124679,14728,2023-10-10 09:43:00,completed,,6.71
104199,2512,2025-07-01 18:41:00,delivered,,10.1
108242,4935,2025-03-25,Completed,,0.0
125834,15472,2025-06-03,completed,$10.41,0.0
101722,1017,2024-11-27,cancelled,0.0,11.99
121713,12967,2024-11-25,Completed,0.0,0.0
103531,2092,2024-11-30,COMPLETE,8.66,6.12
113789,8282,2023-01-01,COMPLETE,,8.18
126566,15911,2024-02-27,RETURNED,0.0,12.84
120744,12391,2024-06-16,canceled,0.0,0.0
107388,4445,2025-05-22,DELIVERED,0.0,11.3
114395,8622,2024-06-08,REFUND,,0.0
111060,6609,2023-11-04,completed,0.0,8.38
125163,15045,2024-06-11,Completed,,0.0
111888,7109,2024-01-15,returned,,0.0
117739,10597,2023-10-08,Delivered,,9.3
111222,6709,2024-04-27,Delivered,0.0,0.0
119515,11674,2024-12-05,returned,,10.56
115535,9303,2025-09-13,in transit,0.0,0.0
107870,4720,2025-03-05,Returned,,0.0
101732,1022,2025-12-30 12:10:00,SHIPPED,0.0,0.0
124644,14704,2024-11-21,complete,$6.80,11.73
106930,4167,2025-05-25,COMPLETE,$11.57,0.0
112530,7510,2024-03-14,delivered,,6.73
107139,4295,2024-12-25,complete,,10.58
106973,4192,2025-05-09 13:30:00,completed,,0.0
105665,3423,2025-12-01,DELIVERED,,9.86
112898,7735,2024-12-09,completed,0.0,0.0
113367,8022,2025-11-09,COMPLETE,,0.0
102848,1687,2024-12-23,DELIVERED,0.0,0.0
120743,12390,2025-06-29,Shipped,31.65,0.0
124121,14411,2024-11-25,Delivered,,0.0
104602,2757,2025-08-27,completed,,0.0
103894,2326,2024-01-31,Delivered,0.0,0.0
118406,10997,2025-12-07 19:56:00,DELIVERED,,9.73
125625,15347,2024-12-18,COMPLETE,$6.50,9.03
109474,5654,2023-06-08,Completed,3.35,11.4
111282,6750,2023-08-17,complete,,0.0
105846,3534,2025-12-16,delivered,,0.0
113831,8304,2023-11-07,complete,,0.0
104934,2967,2025-09-10,delivered,,6.71
101208,720,2025-04-22,complete,,6.11
101458,871,2025-07-13,COMPLETE,,0.0
120484,12240,2025-03-15,in transit,,10.17
109070,5418,2025-05-13,Completed,$12.20,0.0
123597,14104,2025-12-01,completed,,0.0
118598,11103,2024-08-02,complete,0.0,0.0
104153,2483,2025-12-25,COMPLETE,,8.45
124577,14670,2025-05-31,completed,1.31,7.7
102943,1749,2025-03-31,completed,$27.94,0.0
121201,12655,2024-08-20,Delivered,0.0,10.47
110448,6240,2024-06-23,Shipped,0.0,0.0
106918,4163,2023-02-02,refunded,0.0,0.0
120226,12093,2024-09-07,delivered,,9.42
107921,4742,2023-10-02,completed,,0.0
110325,6161,2023-12-18,completed,0.96,10.31
108354,4994,2023-12-07,complete,0.0,0.0
114568,8723,2025-11-27,Delivered,,0.0
106603,3991,2024-07-15,completed,0.0,10.84
109125,5443,2025-12-06 15:54:00,Cancelled,,0.0
126369,15795,2024-12-25,COMPLETE,0.0,7.18
115542,9306,2024-04-16,complete,0.0,0.0
126361,15789,2024-06-19 12:17:00,DELIVERED,0.0,0.0
123008,13735,2023-03-09,Completed,9.11,0.0
100415,250,2025-01-02,REFUND,0.0,0.0
116961,10149,2025-11-11,DELIVERED,4.87,11.18
114152,8488,2024-03-28,Delivered,,0.0
105999,3620,2025-12-01,completed,10.69,6.46
108969,5370,2024-07-10,Refunded,0.0,7.35
114583,8734,2024-06-30,complete,,7.7
110011,5972,2024-08-07,Completed,0.0,5.87
107216,4343,2025-11-29,COMPLETE,,0.0
118192,10864,2025-12-13,complete,,0.0
113118,7866,2023-06-25,completed,0.0,11.53
108319,4973,2025-05-17 14:57:00,completed,,9.67
119534,11684,2025-10-17,complete,,0.0
122719,13565,2023-05-09,shipped,0.0,0.0
105792,3502,2023-12-16,completed,,0.0
123963,14326,2024-10-21,DELIVERED,,0.0
102301,1365,2025-04-18,COMPLETE,0.0,0.0
125733,15409,2024-09-23,COMPLETE,,7.58
102998,1781,2023-10-24,Completed,4.41,6.46
114477,8668,2025-11-06,completed,,0.0
107285,4382,2025-05-07,COMPLETE,1.57,9.7
125740,15413,2023-07-07 11:50:00,delivered,,0.0
121417,12786,2025-03-30,COMPLETE,0.0,5.21
106842,4119,2025-10-14,completed,6.74,8.12
100379,228,2024-11-29,COMPLETE,,0.0
115624,9355,2023-05-13,completed,0.0,8.27
103950,2360,2024-11-29,completed,23.27,0.0
111743,7020,2024-11-18,delivered,,9.7
120610,12311,2025-11-28,SHIPPED,0.0,0.0
117896,10679,2025-05-12,Completed,0.81,9.23
123119,13802,2025-09-04,completed,0.0,0.0
117698,10573,2024-10-16,complete,,0.0
123385,13973,2025-02-11,complete,0.0,0.0
117528,10482,2023-05-01,Completed,,9.48
106051,3655,2023-12-18 19:29:00,Shipped,,10.54
104509,2701,2024-07-20,Completed,$7.17,6.33
100927,551,2025-05-05,Completed,0.0,5.88
126249,15725,2025-03-16,COMPLETE,0.0,7.02
107185,4321,2023-02-13,complete,,12.31
124639,14703,2024-05-05,complete,0.0,5.3
110710,6382,2024-12-06,SHIPPED,,5.1
114479,8670,2025-10-10,COMPLETE,0.0,5.76
120820,12437,2024-02-28,delivered,,8.32
106427,3887,2025-11-29,completed,,0.0
125425,15224,2023-02-15,completed,0.0,0.0
111406,6817,2025-11-22,completed,,6.69
120722,12374,2025-09-28,DELIVERED,0.0,0.0
100399,241,2025-05-29,Delivered,3.12,9.77
102664,1582,2025-12-18,complete,21.07,0.0
102909,1725,2025-12-07 12:41:00,completed,,9.12
105714,3457,2024-12-06,COMPLETE,11.83,0.0
112759,7649,2023-11-27 12:20:00,Completed,,0.0
121047,12564,2024-01-10,completed,0.0,0.0
105186,3126,2024-11-18 17:44:00,COMPLETE,35.6,0.0
116730,10013,2023-10-29,DELIVERED,,0.0
102503,1488,2025-03-14,refunded,20.35,0.0
109237,5514,2025-10-22,refunded,5.43,9.96
117489,10462,2024-09-16,complete,,0.0
117167,10267,2024-05-09,Completed,,0.0
126192,15690,2024-05-13,COMPLETE,,0.0
104660,2796,2023-05-02,COMPLETE,0.0,12.27
116525,9887,2024-11-11,COMPLETE,8.86,9.6
116326,9769,2024-02-27 10:45:00,complete,,6.97
114341,8588,2025-12-23,COMPLETE,$3.79,9.69
112167,7282,2023-08-16,completed,0.0,0.0
120727,12378,2025-10-30,complete,,0.0
118902,11289,2025-12-06,completed,,0.0
121582,12880,2025-04-28,delivered,,0.0
123697,14166,2025-10-26,Delivered,,0.0
116688,9986,2023-12-03,Completed,,10.39
126679,15987,2024-07-09,returned,,0.0
125158,15041,2023-12-26,Delivered,,0.0
110676,6362,2025-07-19,returned,0.0,0.0
108248,4938,2024-07-17,Delivered,,9.18
113661,8207,2025-10-11,Completed,33.47,0.0
120218,12087,2025-04-05,COMPLETE,4.53,6.25
106593,3987,2025-10-23,complete,0.0,12.45
103697,2200,2024-10-02,DELIVERED,13.48,0.0
110936,6527,2025-08-28,DELIVERED,22.75,0.0
113033,7811,2025-06-28,Cancelled,3.95,10.13
101011,605,2025-06-02,delivered,31.09,0.0
105371,3235,2025-07-03,DELIVERED,,7.35
116492,9863,2025-11-28,delivered,7.49,0.0
121292,12710,2025-03-04,complete,,0.0
123455,14013,2025-07-26 10:46:00,Completed,,9.38
118526,11061,2025-08-03,completed,0.0,6.47
112176,7285,2025-08-20,RETURNED,30.6,0.0
115819,9464,2024-12-02,complete,,0.0
114384,8616,2025-12-15,completed,,10.87
102616,1560,2025-11-10,completed,4.09,11.6
100467,285,2025-12-18,Shipped,,0.0
110328,6163,2025-02-22,DELIVERED,,10.04
121483,12830,2025-07-06,completed,,7.59
115473,9268,2025-11-30,Delivered,0.0,0.0
121089,12587,2024-11-09,COMPLETE,0.0,0.0
112821,7684,2023-09-29,DELIVERED,4.91,9.03
108300,4966,2023-08-19,complete,0.0,0.0
121601,12893,2025-06-28,completed,0.0,0.0
118242,10892,2025-04-04,delivered,0.0,0.0
125493,15262,2025-12-15,Completed,11.54,0.0
110240,6113,2024-11-16,Returned,2.72,6.11
103160,1880,2024-10-07,Completed,,0.0
109250,5523,2025-12-23,delivered,9.26,0.0
125642,15361,2025-11-21,Completed,0.0,0.0
115045,9019,2024-06-08,CANCELLED,10.98,0.0
107782,4676,2025-06-23,DELIVERED,,8.29
100431,261,2025-08-27,complete,0.0,11.96
122593,13496,2023-12-04,delivered,,0.0
120298,12133,2023-08-25,Refunded,16.36,0.0
124026,14358,2025-03-24,DELIVERED,$60.00,0.0
112077,7225,2024-07-20,complete,5.26,8.91
100407,247,2023-12-16,completed,0.0,0.0
110961,6547,2025-10-23,complete,,0.0
119454,11631,2025-05-21,complete,0.0,0.0
115556,9313,2023-10-06,completed,8.23,10.81
121244,12680,2023-02-22,shipped,5.82,12.66
120297,12133,2023-07-02,complete,,0.0
116229,9711,2024-07-06,complete,,0.0
118422,11004,2025-04-09,Shipped,$38.68,0.0
121100,12592,2025-11-13 12:50:00,Completed,,5.89
106687,4037,2025-11-11,in transit,6.49,0.0
116822,10066,2023-06-24,COMPLETE,,0.0
108688,5194,2025-04-14 11:40:00,completed,,9.53
107884,4728,2025-03-13,returned,,0.0
111699,6995,2025-12-01,COMPLETE,,11.89
123512,14051,2025-12-25,completed,12.21,0.0
123140,13817,2025-07-13 19:30:00,completed,0.0,7.95
122458,13417,2025-12-22,Completed,0.0,0.0
100651,393,2025-09-16,COMPLETE,0.0,11.23
104994,3008,2025-11-02,SHIPPED,,0.0
117579,10512,2025-05-25 19:37:00,Delivered,,9.47
100177,107,2024-02-14,COMPLETE,,0.0
100003,4,2025-08-16,Delivered,0.0,0.0
107152,4305,2025-04-25,completed,5.76,8.06
125341,15167,2025-11-19 18:27:00,complete,0.0,6.37
125442,15234,2023-11-27,DELIVERED,2.84,5.38
126475,15855,2023-04-15,complete,12.68,0.0
111242,6723,2024-03-26 16:04:00,shipped,0.0,0.0
117827,10643,2025-01-15,Completed,9.02,0.0
109742,5802,2025-04-04,complete,2.9,10.62
100295,178,2025-01-17,Delivered,4.24,8.91
119532,11682,2024-12-09,SHIPPED,,7.49
120712,12369,2025-12-30,completed,,8.32
107198,4332,2023-07-25,completed,,0.0
118216,10874,2025-08-11 16:02:00,Shipped,,0.0
118552,11076,2025-09-23,COMPLETE,21.4,0.0
122747,13583,2025-12-14 17:16:00,completed,0.0,0.0
102392,1417,2025-09-23,complete,9.32,0.0
109027,5400,2023-07-01,completed,,7.63
124033,14361,2024-04-03,Delivered,,6.71
102536,1505,2025-04-09,Delivered,0.0,0.0
119274,11519,2023-01-21 15:29:00,Delivered,0.0,0.0
122230,13292,2023-12-13,Completed,0.95,6.38
122837,13637,2023-09-25,Returned,0.0,0.0
105244,3163,2025-12-12,delivered,0.0,6.25
119979,11940,2024-03-19,complete,,0.0
112209,7304,2025-09-02,Refunded,,0.0
122012,13162,2024-03-12,Completed,18.69,0.0
124004,14346,2025-12-04,completed,,0.0
104914,2950,2025-12-29,canceled,,10.91
126165,15671,2025-11-19,completed,0.0,10.89
123965,14326,2025-05-01,REFUND,0.0,0.0
115968,9552,2025-06-01,Completed,,0.0
123946,14314,2025-01-27,COMPLETE,,7.65
122731,13573,2024-03-28 15:41:00,COMPLETE,,11.7
120385,12183,2025-11-03 14:07:00,shipped,,9.97
112659,7589,2024-12-07 12:37:00,shipped,7.99,7.03
100042,24,2025-12-16,DELIVERED,,0.0
118368,10970,2023-11-05,Completed,0.0,0.0
119110,11421,2023-11-24,COMPLETE,0.0,0.0
103570,2114,2024-06-22,Completed,0.0,0.0
109052,5414,2024-09-14,Completed,,11.96
115031,9007,2023-05-23,DELIVERED,,9.59
109266,5531,2025-06-11,COMPLETE,7.75,9.63
104049,2421,2024-05-15,SHIPPED,1.95,9.66
115478,9270,2025-10-18,REFUND,0.0,12.2
121540,12861,2025-08-25,delivered,0.0,0.0
100795,477,2025-12-01,complete,,0.0
119076,11398,2025-06-26,DELIVERED,,10.06
100396,239,2024-09-01 10:14:00,completed,9.06,0.0
126510,15879,2023-08-29,COMPLETE,0.0,6.71
118314,10934,2025-11-14,Shipped,,0.0
105811,3517,2023-06-17,complete,0.0,5.92
106309,3818,2023-06-10,refunded,27.25,0.0
120244,12101,2025-06-15,refunded,,0.0
124535,14652,2025-08-19,completed,0.0,5.45
109414,5618,2024-11-13,Completed,0.0,0.0
113213,7924,2025-03-24,complete,$9.36,0.0
109594,5728,2025-12-01,delivered,0.0,7.33
105388,3245,2023-12-27,refunded,0.0,0.0
100420,253,2024-12-09,complete,,0.0
120713,12370,2024-11-13,COMPLETE,0.0,8.21
100316,192,2025-10-04,RETURNED,0.0,7.15
107958,4761,2025-12-10,Returned,0.0,7.02
109124,5443,2025-12-01,COMPLETE,0.0,7.5
114118,8470,2024-10-30,Returned,0.0,7.32
124286,14504,2023-10-21,completed,,6.88
116976,10158,2025-11-02,in transit,0.0,6.03
114876,8914,2025-12-23 08:10:00,SHIPPED,14.33,0.0
124321,14529,2024-11-13,REFUND,,0.0
117367,10385,2025-12-01 13:37:00,DELIVERED,,5.61
117996,10740,2024-11-06,Completed,,7.61
109477,5656,2023-06-28,Completed,,0.0
117203,10286,2025-12-19,Completed,,11.42
120497,12247,2025-06-29,RETURNED,,0.0
102640,1571,2024-12-26,completed,0.0,6.42
119240,11494,2025-11-26,DELIVERED,,0.0
117538,10486,2023-07-23,REFUND,,0.0
100087,50,2025-01-03,Completed,,11.74
124755,14779,2024-03-31,delivered,,0.0
112324,7386,2024-06-16 17:20:00,Delivered,5.21,0.0
114861,8905,2025-12-10,delivered,12.89,0.0
125722,15405,2025-04-02,returned,$31.56,0.0
111928,7133,2024-11-26,COMPLETE,0.0,0.0
114980,8976,2024-01-31,Delivered,0.0,0.0
121521,12847,2023-09-04,Completed,,0.0
102483,1476,2024-09-24,Shipped,$18.54,0.0
121622,12904,2025-12-30,COMPLETE,,0.0
115364,9208,2025-03-12 10:52:00,Completed,0.0,6.35
125534,15286,2025-12-05,delivered,8.34,0.0
113723,8246,2025-03-15,completed,0.0,0.0
119851,11856,2023-10-26,Completed,0.0,9.57
106415,3880,2023-08-10,Delivered,0.0,0.0
118409,10998,2024-08-16 15:36:00,Completed,0.0,0.0
115518,9293,2024-01-09,completed,4.94,5.23
112959,7769,2025-10-13,completed,0.0,0.0
112534,7513,2024-12-06,Completed,0.0,0.0
121055,12568,2023-05-09,cancelled,,0.0
126191,15689,2025-06-23,COMPLETE,,0.0
104074,2434,2024-12-03,Completed,3.12,9.63
116185,9682,2025-04-22,Completed,$4.31,7.48
123006,13735,2023-02-18,complete,0.0,0.0
124653,14706,2024-02-18,Delivered,,0.0
104356,2606,2023-04-07,COMPLETE,21.11,0.0
112983,7786,2024-04-24,delivered,0.0,0.0
122920,13681,2025-06-22,complete,0.0,9.32
114878,8915,2023-07-20,Completed,,12.23
102381,1411,2025-03-23,COMPLETE,0.0,0.0
106381,3857,2025-10-02,completed,0.0,9.18
126022,15587,2025-05-25,complete,,10.04
125622,15345,2023-12-11,Completed,0.0,9.58
115363,9207,2025-12-01,delivered,0.0,0.0
105743,3477,2023-10-04,REFUND,11.31,0.0
110739,6404,2024-07-22,Completed,7.42,0.0
106678,4034,2025-12-25 12:56:00,COMPLETE,$7.86,0.0
113974,8386,2023-11-25,SHIPPED,0.0,7.07
106097,3683,2023-12-26,RETURNED,,12.84
118515,11056,2024-12-29,COMPLETE,0.0,0.0
105921,3579,2025-12-01,completed,15.57,0.0
111018,6581,2024-02-16,delivered,0.0,11.47
120991,12534,2023-10-05,SHIPPED,,0.0
121320,12724,2025-06-30,completed,6.1,8.43
105305,3203,2025-03-12 17:16:00,Delivered,,0.0
111902,7116,2025-07-18,complete,,0.0
111263,6735,2025-11-18,complete,0.0,0.0
105617,3392,2023-09-22,Completed,,5.15
111004,6573,2024-11-06,Completed,,6.58
123353,13957,2025-08-14,COMPLETE,0.0,11.27
109434,5631,2025-11-30,Delivered,5.37,6.85
116683,9985,2025-07-14,DELIVERED,,11.29
114573,8727,2025-05-20,COMPLETE,0.0,0.0
103912,2337,2023-10-20,complete,3.25,5.17
101430,852,2025-10-31,COMPLETE,$23.88,0.0
102529,1501,2024-02-18,Delivered,0.0,0.0
120798,12426,2025-11-28,completed,0.0,0.0
120431,12211,2023-12-12 10:19:00,Completed,,11.41
124169,14436,2023-12-18,delivered,,6.72
106448,3898,2025-05-12,Completed,,5.54
121712,12967,2024-10-22,completed,10.52,0.0
107646,4597,2024-10-11,canceled,$7.48,7.59
122279,13316,2023-11-28,completed,,11.33
102326,1380,2024-03-20,Completed,0.0,10.62
104921,2956,2025-04-19,complete,4.42,9.83
116790,10051,2023-10-25,COMPLETE,8.04,10.58
124267,14492,2025-11-18,COMPLETE,0.0,0.0
103948,2358,2025-05-08 16:13:00,COMPLETE,$7.52,9.35
123299,13922,2025-06-16 08:07:00,refunded,0.0,0.0
108880,5311,2023-12-31,Shipped,,9.27
100471,288,2023-07-24,complete,,0.0
111740,7019,2024-12-02 08:13:00,Delivered,19.0,0.0
126012,15579,2025-02-02,DELIVERED,$14.29,0.0
110272,6136,2025-05-28,completed,35.83,0.0
121120,12604,2023-12-22,cancelled,5.95,6.5
120441,12216,2025-09-28,complete,0.0,9.08
103323,1969,2023-11-06,Completed,,12.23
126549,15900,2025-11-28,completed,,10.85
110124,6041,2024-12-02,delivered,0.0,0.0
108891,5319,2024-11-24,completed,0.0,5.6
125903,15513,2025-05-30,COMPLETE,0.0,0.0
101162,691,2025-09-17,COMPLETE,,0.0
121600,12892,2024-04-06,Completed,0.0,0.0
114767,8846,2025-05-05,complete,$26.18,0.0
107369,4434,2024-10-10,delivered,0.0,0.0
119139,11435,2024-04-11 08:12:00,shipped,,10.11
103795,2265,2025-04-11 14:03:00,REFUND,0.0,0.0
101219,726,2025-12-27,completed,,11.52
104527,2709,2024-12-08,COMPLETE,0.0,8.09
100862,516,2023-10-02,Completed,4.9,11.0
119431,11616,2023-06-20,Completed,0.0,0.0
116341,9778,2025-12-26,shipped,,12.69
110017,5976,2024-11-19,Delivered,0.0,0.0
112010,7182,2023-09-01,COMPLETE,,0.0
124565,14664,2025-10-10,complete,0.0,0.0
105352,3222,2024-11-15,returned,0.0,10.64
105557,3353,2025-04-08,DELIVERED,,7.04
104411,2644,2025-06-17 15:46:00,Delivered,0.0,6.04
125358,15180,2024-08-07,COMPLETE,,0.0
123466,14021,2025-07-18,Completed,0.0,0.0
114459,8658,2025-05-15,COMPLETE,60.0,0.0
110153,6060,2023-08-20,Completed,,0.0
108148,4871,2025-11-28,DELIVERED,0.0,5.95
126174,15676,2025-06-05,complete,,0.0
105874,3551,2024-11-08,complete,,11.45
111070,6615,2025-09-10 08:41:00,Delivered,,12.03
105303,3202,2025-02-06,DELIVERED,4.71,12.61
106586,3983,2025-11-28,delivered,12.3,0.0
